id_anneau,id_secteur,pk,z_tn,z_base_tunnel,z_voute_tunnel
3245,5,4866.0,53.57,19.1,28.1
3246,5,4867.5,53.58,19.11,28.11
3247,5,4869.0,53.59,19.12,28.12
3248,5,4870.5,53.6,19.13,28.13
3249,5,4872.0,53.62,19.13,28.13
3250,5,4873.5,53.63,19.14,28.14
3251,5,4875.0,53.64,19.15,28.15
3252,5,4876.5,53.65,19.16,28.16
3253,5,4878.0,53.66,19.17,28.17
3254,5,4879.5,53.67,19.18,28.18
3255,5,4881.0,53.68,19.18,28.18
3256,5,4882.5,53.69,19.19,28.19
3257,5,4884.0,53.7,19.2,28.2
3258,5,4885.5,53.71,19.2,28.2
3259,5,4887.0,53.72,19.21,28.21
3260,5,4888.5,53.73,19.21,28.21
3261,5,4890.0,53.74,19.22,28.22
3262,5,4891.5,53.75,19.22,28.22
3263,5,4893.0,53.76,19.23,28.23
3264,5,4894.5,53.77,19.23,28.23
3265,5,4896.0,53.78,19.23,28.23
3266,5,4897.5,53.79,19.23,28.23
3267,5,4899.0,53.79,19.24,28.24
3268,5,4900.5,53.8,19.24,28.24
3269,5,4902.0,53.81,19.24,28.24
3270,5,4903.5,53.82,19.24,28.24
3271,5,4905.0,53.82,19.24,28.24
3272,5,4906.5,53.83,19.24,28.24
3273,5,4908.0,53.84,19.24,28.24
3274,5,4909.5,53.84,19.24,28.24
3275,5,4911.0,53.85,19.23,28.23
3276,5,4912.5,53.85,19.23,28.23
3277,5,4914.0,53.86,19.23,28.23
3278,5,4915.5,53.86,19.22,28.22
3279,5,4917.0,53.87,19.22,28.22
3280,5,4918.5,53.87,19.21,28.21
3281,5,4920.0,53.87,19.21,28.21
3282,5,4921.5,53.88,19.2,28.2
3283,5,4923.0,53.88,19.19,28.19
3284,5,4924.5,53.88,19.18,28.18
3285,5,4926.0,53.88,19.18,28.18
3286,5,4927.5,53.88,19.17,28.17
3287,5,4929.0,53.88,19.16,28.16
3288,5,4930.5,53.88,19.14,28.14
3289,5,4932.0,53.88,19.13,28.13
3290,5,4933.5,53.88,19.12,28.12
3291,5,4935.0,53.88,19.11,28.11
3292,6,4936.5,53.88,19.1,28.1
3293,6,4938.0,53.88,19.08,28.08
3294,6,4939.5,53.88,19.07,28.07
3295,6,4941.0,53.87,19.05,28.05
3296,6,4942.5,53.87,19.03,28.03
3297,6,4944.0,53.87,19.02,28.02
3298,6,4945.5,53.86,19.0,28.0
3299,6,4947.0,53.86,18.98,27.98
3300,6,4948.5,53.85,18.96,27.96
3301,6,4950.0,53.84,18.94,27.94
3302,6,4951.5,53.84,18.92,27.92
3303,6,4953.0,53.83,18.9,27.9
3304,6,4954.5,53.82,18.88,27.88
3305,6,4956.0,53.81,18.86,27.86
3306,6,4957.5,53.81,18.83,27.83
3307,6,4959.0,53.8,18.81,27.81
3308,6,4960.5,53.79,18.78,27.78
3309,6,4962.0,53.78,18.76,27.76
3310,6,4963.5,53.77,18.73,27.73
3311,6,4965.0,53.75,18.7,27.7
3312,6,4966.5,53.74,18.68,27.68
3313,6,4968.0,53.73,18.65,27.65
3314,6,4969.5,53.72,18.62,27.62
3315,6,4971.0,53.7,18.59,27.59
3316,6,4972.5,53.69,18.56,27.56
3317,6,4974.0,53.67,18.53,27.53
3318,6,4975.5,53.66,18.49,27.49
3319,6,4977.0,53.64,18.46,27.46
3320,6,4978.5,53.62,18.43,27.43
3321,6,4980.0,53.61,18.39,27.39
3322,6,4981.5,53.59,18.36,27.36
3323,6,4983.0,53.57,18.32,27.32
3324,6,4984.5,53.55,18.29,27.29
3325,6,4986.0,53.53,18.25,27.25
3326,6,4987.5,53.51,18.21,27.21
3327,6,4989.0,53.49,18.18,27.18
3328,6,4990.5,53.47,18.14,27.14
3329,6,4992.0,53.45,18.1,27.1
3330,6,4993.5,53.43,18.06,27.06
3331,6,4995.0,53.4,18.02,27.02
3332,6,4996.5,53.38,17.98,26.98
3333,6,4998.0,53.36,17.93,26.93
3334,6,4999.5,53.33,17.89,26.89
3335,6,5001.0,53.31,17.85,26.85
3336,6,5002.5,53.28,17.81,26.81
3337,6,5004.0,53.26,17.76,26.76
3338,6,5005.5,53.23,17.72,26.72
3339,6,5007.0,53.2,17.67,26.67
3340,6,5008.5,53.17,17.63,26.63
3341,6,5010.0,53.14,17.58,26.58
3342,6,5011.5,53.12,17.53,26.53
3343,6,5013.0,53.09,17.49,26.49
3344,6,5014.5,53.06,17.44,26.44
3345,6,5016.0,53.03,17.39,26.39
3346,6,5017.5,53.0,17.34,26.34
3347,6,5019.0,52.96,17.3,26.3
3348,6,5020.5,52.93,17.25,26.25
3349,6,5022.0,52.9,17.2,26.2
3350,6,5023.5,52.87,17.15,26.15
3351,6,5025.0,52.83,17.1,26.1
3352,6,5026.5,52.8,17.05,26.05
3353,6,5028.0,52.77,16.99,25.99
3354,6,5029.5,52.73,16.94,25.94
3355,6,5031.0,52.7,16.89,25.89
3356,6,5032.5,52.66,16.84,25.84
3357,6,5034.0,52.62,16.79,25.79
3358,6,5035.5,52.59,16.73,25.73
3359,6,5037.0,52.55,16.68,25.68
3360,6,5038.5,52.51,16.63,25.63
3361,6,5040.0,52.48,16.57,25.57
3362,6,5041.5,52.44,16.52,25.52
3363,6,5043.0,52.4,16.47,25.47
3364,6,5044.5,52.36,16.41,25.41
3365,6,5046.0,52.32,16.36,25.36
3366,6,5047.5,52.28,16.3,25.3
3367,6,5049.0,52.24,16.25,25.25
3368,6,5050.5,52.2,16.2,25.2
3369,6,5052.0,52.16,16.14,25.14
3370,6,5053.5,52.12,16.09,25.09
3371,6,5055.0,52.08,16.03,25.03
3372,6,5056.5,52.04,15.98,24.98
3373,6,5058.0,51.99,15.92,24.92
3374,6,5059.5,51.95,15.87,24.87
3375,6,5061.0,51.91,15.81,24.81
3376,6,5062.5,51.87,15.76,24.76
3377,6,5064.0,51.82,15.7,24.7
3378,6,5065.5,51.78,15.65,24.65
3379,6,5067.0,51.74,15.59,24.59
3380,6,5068.5,51.69,15.54,24.54
3381,6,5070.0,51.65,15.48,24.48
3382,6,5071.5,51.61,15.43,24.43
3383,6,5073.0,51.56,15.37,24.37
3384,6,5074.5,51.52,15.32,24.32
3385,6,5076.0,51.47,15.26,24.26
3386,6,5077.5,51.43,15.21,24.21
3387,6,5079.0,51.38,15.16,24.16
3388,6,5080.5,51.34,15.1,24.1
3389,6,5082.0,51.29,15.05,24.05
3390,6,5083.5,51.25,15.0,24.0
3391,6,5085.0,51.2,14.94,23.94
3392,6,5086.5,51.16,14.89,23.89
3393,6,5088.0,51.11,14.84,23.84
3394,6,5089.5,51.07,14.79,23.79
3395,6,5091.0,51.02,14.73,23.73
3396,6,5092.5,50.98,14.68,23.68
3397,6,5094.0,50.93,14.63,23.63
3398,6,5095.5,50.88,14.58,23.58
3399,6,5097.0,50.84,14.53,23.53
3400,6,5098.5,50.79,14.48,23.48
3401,6,5100.0,50.75,14.43,23.43
3402,6,5101.5,50.7,14.38,23.38
3403,6,5103.0,50.66,14.33,23.33
3404,6,5104.5,50.61,14.28,23.28
3405,6,5106.0,50.56,14.24,23.24
3406,6,5107.5,50.52,14.19,23.19
3407,6,5109.0,50.47,14.14,23.14
3408,6,5110.5,50.43,14.1,23.1
3409,6,5112.0,50.38,14.05,23.05
3410,6,5113.5,50.34,14.01,23.01
3411,6,5115.0,50.29,13.96,22.96
3412,6,5116.5,50.25,13.92,22.92
3413,6,5118.0,50.2,13.87,22.87
3414,6,5119.5,50.16,13.83,22.83
3415,6,5121.0,50.11,13.79,22.79
3416,6,5122.5,50.07,13.75,22.75
3417,6,5124.0,50.03,13.7,22.7
3418,6,5125.5,49.98,13.66,22.66
3419,6,5127.0,49.94,13.62,22.62
3420,6,5128.5,49.9,13.59,22.59
3421,6,5130.0,49.85,13.55,22.55
3422,6,5131.5,49.81,13.51,22.51
3423,6,5133.0,49.77,13.47,22.47
3424,6,5134.5,49.72,13.44,22.44
3425,6,5136.0,49.68,13.4,22.4
3426,6,5137.5,49.64,13.36,22.36
3427,6,5139.0,49.6,13.33,22.33
3428,6,5140.5,49.56,13.3,22.3
3429,6,5142.0,49.52,13.26,22.26
3430,6,5143.5,49.48,13.23,22.23
3431,6,5145.0,49.44,13.2,22.2
3432,6,5146.5,49.4,13.17,22.17
3433,6,5148.0,49.36,13.14,22.14
3434,6,5149.5,49.32,13.11,22.11
3435,6,5151.0,49.28,13.08,22.08
3436,6,5152.5,49.24,13.06,22.06
3437,6,5154.0,49.2,13.03,22.03
3438,6,5155.5,49.17,13.0,22.0
3439,6,5157.0,49.13,12.98,21.98
3440,6,5158.5,49.09,12.96,21.96
3441,6,5160.0,49.06,12.93,21.93
3442,6,5161.5,49.02,12.91,21.91
3443,6,5163.0,48.98,12.89,21.89
3444,6,5164.5,48.95,12.87,21.87
3445,6,5166.0,48.91,12.85,21.85
3446,6,5167.5,48.88,12.83,21.83
3447,6,5169.0,48.85,12.81,21.81
3448,6,5170.5,48.81,12.8,21.8
3449,6,5172.0,48.78,12.78,21.78
3450,6,5173.5,48.75,12.76,21.76
3451,6,5175.0,48.72,12.75,21.75
3452,6,5176.5,48.68,12.74,21.74
3453,6,5178.0,48.65,12.72,21.72
3454,6,5179.5,48.62,12.71,21.71
3455,6,5181.0,48.59,12.7,21.7
3456,6,5182.5,48.56,12.69,21.69
3457,6,5184.0,48.54,12.68,21.68
3458,6,5185.5,48.51,12.67,21.67
3459,6,5187.0,48.48,12.67,21.67
3460,6,5188.5,48.45,12.66,21.66
3461,6,5190.0,48.43,12.65,21.65
3462,6,5191.5,48.4,12.65,21.65
3463,6,5193.0,48.37,12.64,21.64
3464,6,5194.5,48.35,12.64,21.64
3465,6,5196.0,48.32,12.64,21.64
3466,6,5197.5,48.3,12.64,21.64
3467,6,5199.0,48.28,12.64,21.64
3468,6,5200.5,48.25,12.64,21.64
3469,6,5202.0,48.23,12.64,21.64
3470,6,5203.5,48.21,12.64,21.64
3471,6,5205.0,48.19,12.64,21.64
3472,6,5206.5,48.17,12.65,21.65
3473,6,5208.0,48.15,12.65,21.65
3474,6,5209.5,48.13,12.66,21.66
3475,6,5211.0,48.11,12.66,21.66
3476,6,5212.5,48.09,12.67,21.67
3477,6,5214.0,48.07,12.68,21.68
3478,6,5215.5,48.06,12.69,21.69
3479,6,5217.0,48.04,12.7,21.7
3480,6,5218.5,48.02,12.71,21.71
3481,6,5220.0,48.01,12.72,21.72
3482,6,5221.5,47.99,12.73,21.73
3483,6,5223.0,47.98,12.74,21.74
3484,6,5224.5,47.96,12.76,21.76
3485,6,5226.0,47.95,12.77,21.77
3486,6,5227.5,47.94,12.78,21.78
3487,6,5229.0,47.93,12.8,21.8
3488,6,5230.5,47.91,12.82,21.82
3489,6,5232.0,47.9,12.83,21.83
3490,6,5233.5,47.89,12.85,21.85
3491,6,5235.0,47.88,12.87,21.87
3492,6,5236.5,47.87,12.89,21.89
3493,6,5238.0,47.86,12.91,21.91
3494,6,5239.5,47.86,12.93,21.93
3495,6,5241.0,47.85,12.95,21.95
3496,6,5242.5,47.84,12.97,21.97
3497,6,5244.0,47.83,12.99,21.99
3498,6,5245.5,47.83,13.02,22.02
3499,6,5247.0,47.82,13.04,22.04
3500,6,5248.5,47.82,13.06,22.06
3501,6,5250.0,47.81,13.09,22.09
3502,6,5251.5,47.81,13.11,22.11
3503,6,5253.0,47.8,13.14,22.14
3504,6,5254.5,47.8,13.16,22.16
3505,6,5256.0,47.8,13.19,22.19
3506,6,5257.5,47.8,13.22,22.22
3507,6,5259.0,47.79,13.25,22.25
3508,6,5260.5,47.79,13.27,22.27
3509,6,5262.0,47.79,13.3,22.3
3510,6,5263.5,47.79,13.33,22.33
3511,6,5265.0,47.79,13.36,22.36
3512,6,5266.5,47.79,13.39,22.39
3513,6,5268.0,47.79,13.42,22.42
3514,6,5269.5,47.79,13.45,22.45
3515,6,5271.0,47.8,13.48,22.48
3516,6,5272.5,47.8,13.51,22.51
3517,6,5274.0,47.8,13.55,22.55
3518,6,5275.5,47.8,13.58,22.58
3519,6,5277.0,47.81,13.61,22.61
3520,6,5278.5,47.81,13.64,22.64
3521,6,5280.0,47.81,13.68,22.68
3522,6,5281.5,47.82,13.71,22.71
3523,6,5283.0,47.82,13.74,22.74
3524,6,5284.5,47.83,13.78,22.78
3525,6,5286.0,47.83,13.81,22.81
3526,6,5287.5,47.84,13.84,22.84
3527,6,5289.0,47.85,13.88,22.88
3528,6,5290.5,47.85,13.91,22.91
3529,6,5292.0,47.86,13.95,22.95
3530,6,5293.5,47.87,13.98,22.98
3531,6,5295.0,47.87,14.02,23.02
3532,6,5296.5,47.88,14.05,23.05
3533,6,5298.0,47.89,14.09,23.09
3534,6,5299.5,47.9,14.12,23.12
3535,6,5301.0,47.91,14.16,23.16
3536,6,5302.5,47.91,14.19,23.19
3537,6,5304.0,47.92,14.23,23.23
3538,6,5305.5,47.93,14.26,23.26
3539,6,5307.0,47.94,14.3,23.3
3540,6,5308.5,47.95,14.33,23.33
3541,6,5310.0,47.96,14.37,23.37
3542,6,5311.5,47.97,14.4,23.4
3543,6,5313.0,47.98,14.44,23.44
3544,6,5314.5,47.99,14.47,23.47
3545,6,5316.0,48.0,14.51,23.51
3546,6,5317.5,48.01,14.54,23.54
3547,6,5319.0,48.02,14.57,23.57
3548,6,5320.5,48.03,14.61,23.61
3549,6,5322.0,48.04,14.64,23.64
3550,6,5323.5,48.05,14.68,23.68
3551,6,5325.0,48.07,14.71,23.71
3552,6,5326.5,48.08,14.74,23.74
3553,6,5328.0,48.09,14.78,23.78
3554,6,5329.5,48.1,14.81,23.81
3555,6,5331.0,48.11,14.84,23.84
3556,6,5332.5,48.12,14.88,23.88
3557,6,5334.0,48.13,14.91,23.91
3558,6,5335.5,48.14,14.94,23.94
3559,6,5337.0,48.16,14.97,23.97
3560,6,5338.5,48.17,15.0,24.0
3561,6,5340.0,48.18,15.03,24.03
3562,6,5341.5,48.19,15.06,24.06
3563,6,5343.0,48.2,15.09,24.09
3564,6,5344.5,48.21,15.12,24.12
3565,6,5346.0,48.22,15.15,24.15
3566,6,5347.5,48.24,15.18,24.18
3567,6,5349.0,48.25,15.21,24.21
3568,6,5350.5,48.26,15.24,24.24
3569,6,5352.0,48.27,15.27,24.27
3570,6,5353.5,48.28,15.29,24.29
3571,6,5355.0,48.29,15.32,24.32
3572,6,5356.5,48.3,15.35,24.35
3573,6,5358.0,48.31,15.37,24.37
3574,6,5359.5,48.32,15.4,24.4
3575,6,5361.0,48.33,15.42,24.42
3576,6,5362.5,48.34,15.45,24.45
3577,6,5364.0,48.35,15.47,24.47
3578,6,5365.5,48.36,15.49,24.49
3579,6,5367.0,48.37,15.52,24.52
3580,6,5368.5,48.38,15.54,24.54
3581,6,5370.0,48.39,15.56,24.56
3582,6,5371.5,48.4,15.58,24.58
3583,6,5373.0,48.41,15.6,24.6
3584,6,5374.5,48.42,15.62,24.62
3585,6,5376.0,48.43,15.64,24.64
3586,6,5377.5,48.44,15.66,24.66
3587,6,5379.0,48.44,15.68,24.68
3588,6,5380.5,48.45,15.7,24.7
3589,6,5382.0,48.46,15.71,24.71
3590,6,5383.5,48.47,15.73,24.73
3591,6,5385.0,48.47,15.75,24.75
3592,6,5386.5,48.48,15.76,24.76
3593,6,5388.0,48.49,15.77,24.77
3594,6,5389.5,48.49,15.79,24.79
3595,6,5391.0,48.5,15.8,24.8
3596,6,5392.5,48.5,15.81,24.81
3597,6,5394.0,48.51,15.83,24.83
3598,6,5395.5,48.52,15.84,24.84
3599,6,5397.0,48.52,15.85,24.85
3600,6,5398.5,48.52,15.86,24.86
3601,6,5400.0,48.53,15.87,24.87
3602,6,5401.5,48.53,15.88,24.88
3603,6,5403.0,48.54,15.88,24.88
3604,6,5404.5,48.54,15.89,24.89
3605,6,5406.0,48.54,15.9,24.9
3606,6,5407.5,48.55,15.9,24.9
3607,6,5409.0,48.55,15.91,24.91
3608,6,5410.5,48.55,15.91,24.91
3609,6,5412.0,48.55,15.92,24.92
3610,6,5413.5,48.55,15.92,24.92
3611,6,5415.0,48.55,15.92,24.92
3612,6,5416.5,48.55,15.93,24.93
3613,6,5418.0,48.55,15.93,24.93
3614,6,5419.5,48.55,15.93,24.93
3615,6,5421.0,48.55,15.93,24.93
3616,6,5422.5,48.55,15.93,24.93
3617,6,5424.0,48.55,15.93,24.93
3618,6,5425.5,48.55,15.92,24.92
3619,6,5427.0,48.55,15.92,24.92
3620,6,5428.5,48.54,15.92,24.92
3621,6,5430.0,48.54,15.92,24.92
3622,6,5431.5,48.54,15.91,24.91
3623,6,5433.0,48.54,15.91,24.91
3624,6,5434.5,48.53,15.9,24.9
3625,6,5436.0,48.53,15.89,24.89
3626,6,5437.5,48.52,15.89,24.89
3627,6,5439.0,48.52,15.88,24.88
3628,6,5440.5,48.51,15.87,24.87
3629,6,5442.0,48.51,15.86,24.86
3630,6,5443.5,48.5,15.85,24.85
3631,6,5445.0,48.49,15.84,24.84
3632,6,5446.5,48.49,15.83,24.83
3633,6,5448.0,48.48,15.82,24.82
3634,6,5449.5,48.47,15.81,24.81
3635,6,5451.0,48.47,15.8,24.8
3636,6,5452.5,48.46,15.79,24.79
3637,6,5454.0,48.45,15.78,24.78
3638,6,5455.5,48.44,15.76,24.76
3639,6,5457.0,48.43,15.75,24.75
3640,6,5458.5,48.42,15.73,24.73
3641,6,5460.0,48.41,15.72,24.72
3642,6,5461.5,48.4,15.7,24.7
3643,6,5463.0,48.39,15.69,24.69
3644,6,5464.5,48.38,15.67,24.67
3645,6,5466.0,48.37,15.66,24.66
3646,6,5467.5,48.36,15.64,24.64
3647,6,5469.0,48.35,15.62,24.62
3648,6,5470.5,48.33,15.6,24.6
3649,6,5472.0,48.32,15.59,24.59
3650,6,5473.5,48.31,15.57,24.57
3651,6,5475.0,48.3,15.55,24.55
3652,6,5476.5,48.28,15.53,24.53
3653,6,5478.0,48.27,15.51,24.51
3654,6,5479.5,48.26,15.49,24.49
3655,6,5481.0,48.24,15.47,24.47
3656,6,5482.5,48.23,15.45,24.45
3657,6,5484.0,48.21,15.43,24.43
3658,6,5485.5,48.2,15.41,24.41
3659,6,5487.0,48.18,15.39,24.39
3660,6,5488.5,48.17,15.37,24.37
3661,6,5490.0,48.15,15.34,24.34
3662,6,5491.5,48.14,15.32,24.32
3663,6,5493.0,48.12,15.3,24.3
3664,6,5494.5,48.11,15.28,24.28
3665,6,5496.0,48.09,15.26,24.26
3666,6,5497.5,48.07,15.23,24.23
3667,6,5499.0,48.06,15.21,24.21
3668,6,5500.5,48.04,15.19,24.19
3669,6,5502.0,48.02,15.17,24.17
3670,6,5503.5,48.01,15.14,24.14
3671,6,5505.0,47.99,15.12,24.12
3672,6,5506.5,47.97,15.1,24.1
3673,6,5508.0,47.96,15.08,24.08
3674,6,5509.5,47.94,15.05,24.05
3675,6,5511.0,47.92,15.03,24.03
3676,6,5512.5,47.9,15.01,24.01
3677,6,5514.0,47.89,14.98,23.98
3678,6,5515.5,47.87,14.96,23.96
3679,6,5517.0,47.85,14.94,23.94
3680,6,5518.5,47.83,14.92,23.92
3681,6,5520.0,47.81,14.89,23.89
3682,6,5521.5,47.8,14.87,23.87
3683,6,5523.0,47.78,14.85,23.85
3684,6,5524.5,47.76,14.83,23.83
3685,6,5526.0,47.74,14.8,23.8
3686,6,5527.5,47.72,14.78,23.78
3687,6,5529.0,47.71,14.76,23.76
3688,6,5530.5,47.69,14.74,23.74
3689,6,5532.0,47.67,14.72,23.72
3690,6,5533.5,47.65,14.7,23.7
3691,6,5535.0,47.63,14.68,23.68
3692,6,5536.5,47.62,14.66,23.66
3693,6,5538.0,47.6,14.64,23.64
3694,6,5539.5,47.58,14.62,23.62
3695,6,5541.0,47.56,14.6,23.6
3696,6,5542.5,47.55,14.58,23.58
3697,6,5544.0,47.53,14.56,23.56
3698,6,5545.5,47.51,14.54,23.54
3699,6,5547.0,47.49,14.52,23.52
3700,6,5548.5,47.48,14.5,23.5
3701,6,5550.0,47.46,14.49,23.49
3702,6,5551.5,47.44,14.47,23.47
3703,6,5553.0,47.43,14.45,23.45
3704,6,5554.5,47.41,14.44,23.44
3705,6,5556.0,47.39,14.42,23.42
3706,6,5557.5,47.38,14.41,23.41
3707,6,5559.0,47.36,14.39,23.39
3708,6,5560.5,47.35,14.38,23.38
3709,6,5562.0,47.33,14.36,23.36
3710,6,5563.5,47.32,14.35,23.35
3711,6,5565.0,47.3,14.34,23.34
3712,6,5566.5,47.29,14.33,23.33
3713,6,5568.0,47.27,14.31,23.31
3714,6,5569.5,47.26,14.3,23.3
3715,6,5571.0,47.25,14.29,23.29
3716,6,5572.5,47.23,14.28,23.28
3717,6,5574.0,47.22,14.27,23.27
3718,6,5575.5,47.21,14.27,23.27
3719,6,5577.0,47.19,14.26,23.26
3720,6,5578.5,47.18,14.25,23.25
3721,6,5580.0,47.17,14.24,23.24
3722,6,5581.5,47.16,14.24,23.24
3723,6,5583.0,47.15,14.23,23.23
3724,6,5584.5,47.14,14.23,23.23
3725,6,5586.0,47.13,14.23,23.23
3726,6,5587.5,47.12,14.22,23.22
3727,6,5589.0,47.11,14.22,23.22
3728,6,5590.5,47.1,14.22,23.22
3729,6,5592.0,47.09,14.22,23.22
3730,6,5593.5,47.08,14.22,23.22
3731,6,5595.0,47.08,14.22,23.22
3732,6,5596.5,47.07,14.22,23.22
3733,6,5598.0,47.06,14.22,23.22
3734,6,5599.5,47.05,14.22,23.22
3735,6,5601.0,47.05,14.23,23.23
3736,6,5602.5,47.04,14.23,23.23
3737,6,5604.0,47.04,14.24,23.24
3738,6,5605.5,47.03,14.24,23.24
3739,6,5607.0,47.03,14.25,23.25
3740,6,5608.5,47.03,14.26,23.26
3741,6,5610.0,47.02,14.27,23.27
3742,6,5611.5,47.02,14.28,23.28
3743,6,5613.0,47.02,14.29,23.29
3744,6,5614.5,47.02,14.3,23.3
3745,6,5616.0,47.02,14.31,23.31
3746,6,5617.5,47.02,14.32,23.32
3747,6,5619.0,47.02,14.34,23.34
3748,6,5620.5,47.02,14.35,23.35
3749,6,5622.0,47.02,14.36,23.36
3750,6,5623.5,47.02,14.38,23.38
3751,6,5625.0,47.02,14.4,23.4
3752,6,5626.5,47.02,14.42,23.42
3753,6,5628.0,47.03,14.43,23.43
3754,6,5629.5,47.03,14.45,23.45
3755,6,5631.0,47.04,14.47,23.47
3756,6,5632.5,47.04,14.49,23.49
3757,6,5634.0,47.05,14.52,23.52
3758,6,5635.5,47.05,14.54,23.54
3759,6,5637.0,47.06,14.56,23.56
3760,6,5638.5,47.07,14.59,23.59
3761,6,5640.0,47.08,14.61,23.61
3762,6,5641.5,47.08,14.64,23.64
3763,6,5643.0,47.09,14.66,23.66
3764,6,5644.5,47.1,14.69,23.69
3765,6,5646.0,47.11,14.72,23.72
3766,6,5647.5,47.12,14.75,23.75
3767,6,5649.0,47.14,14.78,23.78
3768,6,5650.5,47.15,14.81,23.81
3769,6,5652.0,47.16,14.84,23.84
3770,6,5653.5,47.17,14.87,23.87
3771,6,5655.0,47.19,14.91,23.91
3772,6,5656.5,47.2,14.94,23.94
3773,6,5658.0,47.22,14.98,23.98
3774,6,5659.5,47.23,15.01,24.01
3775,6,5661.0,47.25,15.05,24.05
3776,6,5662.5,47.27,15.09,24.09
3777,6,5664.0,47.28,15.12,24.12
3778,6,5665.5,47.3,15.16,24.16
3779,6,5667.0,47.32,15.2,24.2
3780,6,5668.5,47.34,15.24,24.24
3781,6,5670.0,47.36,15.28,24.28
3782,6,5671.5,47.38,15.33,24.33
3783,6,5673.0,47.4,15.37,24.37
3784,6,5674.5,47.42,15.41,24.41
3785,6,5676.0,47.44,15.45,24.45
3786,6,5677.5,47.47,15.5,24.5
3787,6,5679.0,47.49,15.54,24.54
3788,6,5680.5,47.51,15.59,24.59
3789,6,5682.0,47.54,15.64,24.64
3790,6,5683.5,47.56,15.68,24.68
3791,6,5685.0,47.59,15.73,24.73
3792,6,5686.5,47.61,15.78,24.78
3793,6,5688.0,47.64,15.83,24.83
3794,6,5689.5,47.67,15.88,24.88
3795,6,5691.0,47.7,15.93,24.93
3796,6,5692.5,47.72,15.98,24.98
3797,6,5694.0,47.75,16.03,25.03
3798,6,5695.5,47.78,16.08,25.08
3799,6,5697.0,47.81,16.13,25.13
3800,6,5698.5,47.84,16.19,25.19
3801,6,5700.0,47.87,16.24,25.24
3802,6,5701.5,47.9,16.29,25.29
3803,6,5703.0,47.93,16.35,25.35
3804,6,5704.5,47.97,16.4,25.4
3805,6,5706.0,48.0,16.46,25.46
3806,6,5707.5,48.03,16.51,25.51
3807,6,5709.0,48.06,16.57,25.57
3808,6,5710.5,48.1,16.63,25.63
3809,6,5712.0,48.13,16.68,25.68
3810,6,5713.5,48.17,16.74,25.74
3811,6,5715.0,48.2,16.8,25.8
3812,6,5716.5,48.24,16.86,25.86
3813,6,5718.0,48.27,16.91,25.91
3814,6,5719.5,48.31,16.97,25.97
3815,6,5721.0,48.35,17.03,26.03
3816,6,5722.5,48.38,17.09,26.09
3817,6,5724.0,48.42,17.15,26.15
3818,6,5725.5,48.46,17.21,26.21
3819,6,5727.0,48.5,17.27,26.27
3820,6,5728.5,48.53,17.33,26.33
3821,6,5730.0,48.57,17.39,26.39
3822,6,5731.5,48.61,17.45,26.45
3823,6,5733.0,48.65,17.51,26.51
3824,6,5734.5,48.69,17.57,26.57
3825,6,5736.0,48.73,17.63,26.63
3826,6,5737.5,48.77,17.7,26.7
3827,6,5739.0,48.81,17.76,26.76
3828,6,5740.5,48.85,17.82,26.82
3829,6,5742.0,48.89,17.88,26.88
3830,6,5743.5,48.93,17.94,26.94
3831,6,5745.0,48.98,18.0,27.0
3832,6,5746.5,49.02,18.06,27.06
3833,6,5748.0,49.06,18.13,27.13
3834,6,5749.5,49.1,18.19,27.19
3835,6,5751.0,49.14,18.25,27.25
3836,6,5752.5,49.19,18.31,27.31
3837,6,5754.0,49.23,18.37,27.37
3838,6,5755.5,49.27,18.43,27.43
3839,6,5757.0,49.31,18.49,27.49
3840,6,5758.5,49.36,18.56,27.56
3841,6,5760.0,49.4,18.62,27.62
3842,6,5761.5,49.44,18.68,27.68
3843,6,5763.0,49.48,18.74,27.74
3844,6,5764.5,49.53,18.8,27.8
3845,6,5766.0,49.57,18.86,27.86
3846,6,5767.5,49.61,18.92,27.92
3847,6,5769.0,49.66,18.98,27.98
3848,6,5770.5,49.7,19.04,28.04
3849,6,5772.0,49.74,19.1,28.1
3850,6,5773.5,49.79,19.16,28.16
3851,6,5775.0,49.83,19.22,28.22
3852,6,5776.5,49.87,19.28,28.28
3853,6,5778.0,49.92,19.33,28.33
3854,6,5779.5,49.96,19.39,28.39
3855,6,5781.0,50.0,19.45,28.45
3856,6,5782.5,50.05,19.51,28.51
3857,6,5784.0,50.09,19.56,28.56
3858,6,5785.5,50.13,19.62,28.62
3859,6,5787.0,50.18,19.68,28.68
3860,6,5788.5,50.22,19.73,28.73
3861,6,5790.0,50.26,19.79,28.79
3862,6,5791.5,50.3,19.84,28.84
3863,6,5793.0,50.35,19.9,28.9
3864,6,5794.5,50.39,19.95,28.95
3865,6,5796.0,50.43,20.0,29.0
3866,6,5797.5,50.47,20.06,29.06
3867,6,5799.0,50.51,20.11,29.11
3868,6,5800.5,50.56,20.16,29.16
3869,6,5802.0,50.6,20.21,29.21
3870,6,5803.5,50.64,20.26,29.26
3871,6,5805.0,50.68,20.31,29.31
3872,6,5806.5,50.72,20.36,29.36
3873,6,5808.0,50.76,20.41,29.41
3874,6,5809.5,50.8,20.46,29.46
3875,6,5811.0,50.84,20.51,29.51
3876,6,5812.5,50.88,20.56,29.56
3877,6,5814.0,50.92,20.61,29.61
3878,6,5815.5,50.96,20.65,29.65
