id_stratigraphie,id_anneau,id_formation,z_base,z_toit,epaisseur
8003,1144,L,43.17,51.02,7.85
8004,1144,S,39.03,43.17,4.14
8005,1144,M,29.34,39.03,9.69
8006,1144,C,13.9,29.34,15.44
8007,1144,A,7.31,13.9,6.59
8008,1144,K,4.31,7.31,3.0
8009,1145,R,51.05,56.95,5.9
8010,1145,L,43.2,51.05,7.85
8011,1145,S,39.07,43.2,4.14
8012,1145,M,29.38,39.07,9.68
8013,1145,C,13.92,29.38,15.47
8014,1145,A,7.31,13.92,6.6
8015,1145,K,4.31,7.31,3.0
8016,1146,R,51.07,56.98,5.91
8017,1146,L,43.23,51.07,7.84
8018,1146,S,39.1,43.23,4.13
8019,1146,M,29.43,39.1,9.67
8020,1146,C,13.93,29.43,15.5
8021,1146,A,7.32,13.93,6.61
8022,1146,K,4.32,7.32,3.0
8023,1147,R,51.1,57.01,5.92
8024,1147,L,43.27,51.1,7.83
8025,1147,S,39.14,43.27,4.13
8026,1147,M,29.47,39.14,9.66
8027,1147,C,13.95,29.47,15.53
8028,1147,A,7.32,13.95,6.63
8029,1147,K,4.32,7.32,3.0
8030,1148,R,51.12,57.05,5.93
8031,1148,L,43.3,51.12,7.82
8032,1148,S,39.17,43.3,4.13
8033,1148,M,29.52,39.17,9.65
8034,1148,C,13.97,29.52,15.55
8035,1148,A,7.33,13.97,6.64
8036,1148,K,4.33,7.33,3.0
8037,1149,R,51.14,57.08,5.93
8038,1149,L,43.33,51.14,7.81
8039,1149,S,39.21,43.33,4.12
8040,1149,M,29.57,39.21,9.64
8041,1149,C,13.99,29.57,15.58
8042,1149,A,7.34,13.99,6.65
8043,1149,K,4.34,7.34,3.0
8044,1150,R,51.17,57.11,5.94
8045,1150,L,43.37,51.17,7.8
8046,1150,S,39.25,43.37,4.12
8047,1150,M,29.61,39.25,9.63
8048,1150,C,14.01,29.61,15.61
8049,1150,A,7.35,14.01,6.66
8050,1150,K,4.35,7.35,3.0
8051,1151,R,51.19,57.14,5.95
8052,1151,L,43.4,51.19,7.79
8053,1151,S,39.29,43.4,4.11
8054,1151,M,29.66,39.29,9.62
8055,1151,C,14.03,29.66,15.63
8056,1151,A,7.36,14.03,6.67
8057,1151,K,4.36,7.36,3.0
8058,1152,R,51.22,57.17,5.96
8059,1152,L,43.43,51.22,7.78
8060,1152,S,39.33,43.43,4.11
8061,1152,M,29.71,39.33,9.61
8062,1152,C,14.06,29.71,15.66
8063,1152,A,7.37,14.06,6.68
8064,1152,K,4.37,7.37,3.0
8065,1153,R,51.24,57.21,5.96
8066,1153,L,43.47,51.24,7.77
8067,1153,S,39.36,43.47,4.1
8068,1153,M,29.77,39.36,9.6
8069,1153,C,14.08,29.77,15.68
8070,1153,A,7.39,14.08,6.69
8071,1153,K,4.39,7.39,3.0
8072,1154,R,51.27,57.24,5.97
8073,1154,L,43.5,51.27,7.76
8074,1154,S,39.41,43.5,4.1
8075,1154,M,29.82,39.41,9.59
8076,1154,C,14.11,29.82,15.71
8077,1154,A,7.4,14.11,6.71
8078,1154,K,4.4,7.4,3.0
8079,1155,R,51.29,57.27,5.98
8080,1155,L,43.54,51.29,7.75
8081,1155,S,39.45,43.54,4.09
8082,1155,M,29.87,39.45,9.58
8083,1155,C,14.14,29.87,15.73
8084,1155,A,7.42,14.14,6.72
8085,1155,K,4.42,7.42,3.0
8086,1156,R,51.32,57.3,5.98
8087,1156,L,43.57,51.32,7.74
8088,1156,S,39.49,43.57,4.09
8089,1156,M,29.92,39.49,9.56
8090,1156,C,14.17,29.92,15.75
8091,1156,A,7.45,14.17,6.73
8092,1156,K,4.45,7.45,3.0
8093,1157,R,51.34,57.33,5.99
8094,1157,L,43.61,51.34,7.73
8095,1157,S,39.53,43.61,4.08
8096,1157,M,29.98,39.53,9.55
8097,1157,C,14.2,29.98,15.78
8098,1157,A,7.47,14.2,6.73
8099,1157,K,4.47,7.47,3.0
8100,1158,R,51.37,57.36,6.0
8101,1158,L,43.64,51.37,7.72
8102,1158,S,39.57,43.64,4.07
8103,1158,M,30.04,39.57,9.54
8104,1158,C,14.24,30.04,15.8
8105,1158,A,7.49,14.24,6.74
8106,1158,K,4.49,7.49,3.0
8107,1159,R,51.39,57.39,6.0
8108,1159,L,43.68,51.39,7.71
8109,1159,S,39.61,43.68,4.06
8110,1159,M,30.09,39.61,9.52
8111,1159,C,14.27,30.09,15.82
8112,1159,A,7.52,14.27,6.75
8113,1159,K,4.52,7.52,3.0
8114,1160,R,51.41,57.42,6.01
8115,1160,L,43.72,51.41,7.7
8116,1160,S,39.66,43.72,4.06
8117,1160,M,30.15,39.66,9.51
8118,1160,C,14.31,30.15,15.84
8119,1160,A,7.55,14.31,6.76
8120,1160,K,4.55,7.55,3.0
8121,1161,R,51.44,57.45,6.01
8122,1161,L,43.75,51.44,7.69
8123,1161,S,39.7,43.75,4.05
8124,1161,M,30.21,39.7,9.49
8125,1161,C,14.35,30.21,15.86
8126,1161,A,7.58,14.35,6.77
8127,1161,K,4.58,7.58,3.0
8128,1162,R,51.46,57.48,6.02
8129,1162,L,43.79,51.46,7.68
8130,1162,S,39.75,43.79,4.04
8131,1162,M,30.27,39.75,9.48
8132,1162,C,14.39,30.27,15.88
8133,1162,A,7.61,14.39,6.78
8134,1162,K,4.61,7.61,3.0
8135,1163,R,51.49,57.51,6.02
8136,1163,L,43.83,51.49,7.66
8137,1163,S,39.79,43.83,4.03
8138,1163,M,30.33,39.79,9.46
8139,1163,C,14.43,30.33,15.9
8140,1163,A,7.65,14.43,6.79
8141,1163,K,4.65,7.65,3.0
8142,1164,R,51.51,57.54,6.03
8143,1164,L,43.86,51.51,7.65
8144,1164,S,39.84,43.86,4.02
8145,1164,M,30.39,39.84,9.45
8146,1164,C,14.47,30.39,15.91
8147,1164,A,7.68,14.47,6.79
8148,1164,K,4.68,7.68,3.0
8149,1165,R,51.54,57.57,6.03
8150,1165,L,43.9,51.54,7.64
8151,1165,S,39.88,43.9,4.02
8152,1165,M,30.45,39.88,9.43
8153,1165,C,14.52,30.45,15.93
8154,1165,A,7.72,14.52,6.8
8155,1165,K,4.72,7.72,3.0
8156,1166,R,51.56,57.6,6.04
8157,1166,L,43.94,51.56,7.62
8158,1166,S,39.93,43.94,4.01
8159,1166,M,30.51,39.93,9.42
8160,1166,C,14.56,30.51,15.95
8161,1166,A,7.76,14.56,6.81
8162,1166,K,4.76,7.76,3.0
8163,1167,R,51.58,57.63,6.04
8164,1167,L,43.97,51.58,7.61
8165,1167,S,39.98,43.97,4.0
8166,1167,M,30.58,39.98,9.4
8167,1167,C,14.61,30.58,15.96
8168,1167,A,7.8,14.61,6.81
8169,1167,K,4.8,7.8,3.0
8170,1168,R,51.61,57.66,6.05
8171,1168,L,44.01,51.61,7.6
8172,1168,S,40.02,44.01,3.99
8173,1168,M,30.64,40.02,9.38
8174,1168,C,14.66,30.64,15.98
8175,1168,A,7.84,14.66,6.82
8176,1168,K,4.84,7.84,3.0
8177,1169,R,51.63,57.68,6.05
8178,1169,L,44.05,51.63,7.58
8179,1169,S,40.07,44.05,3.98
8180,1169,M,30.7,40.07,9.37
8181,1169,C,14.71,30.7,15.99
8182,1169,A,7.89,14.71,6.82
8183,1169,K,4.89,7.89,3.0
8184,1170,R,51.66,57.71,6.06
8185,1170,L,44.09,51.66,7.57
8186,1170,S,40.12,44.09,3.97
8187,1170,M,30.77,40.12,9.35
8188,1170,C,14.76,30.77,16.01
8189,1170,A,7.93,14.76,6.83
8190,1170,K,4.93,7.93,3.0
8191,1171,R,51.68,57.74,6.06
8192,1171,L,44.12,51.68,7.56
8193,1171,S,40.17,44.12,3.96
8194,1171,M,30.84,40.17,9.33
8195,1171,C,14.81,30.84,16.02
8196,1171,A,7.98,14.81,6.83
8197,1171,K,4.98,7.98,3.0
8198,1172,R,51.7,57.77,6.06
8199,1172,L,44.16,51.7,7.54
8200,1172,S,40.22,44.16,3.95
8201,1172,M,30.9,40.22,9.31
8202,1172,C,14.87,30.9,16.03
8203,1172,A,8.03,14.87,6.84
8204,1172,K,5.03,8.03,3.0
8205,1173,R,51.73,57.79,6.07
8206,1173,L,44.2,51.73,7.53
8207,1173,S,40.26,44.2,3.94
8208,1173,M,30.97,40.26,9.3
8209,1173,C,14.92,30.97,16.05
8210,1173,A,8.08,14.92,6.84
8211,1173,K,5.08,8.08,3.0
8212,1174,R,51.75,57.82,6.07
8213,1174,L,44.24,51.75,7.51
8214,1174,S,40.31,44.24,3.92
8215,1174,M,31.04,40.31,9.28
8216,1174,C,14.98,31.04,16.06
8217,1174,A,8.13,14.98,6.85
8218,1174,K,5.13,8.13,3.0
8219,1175,R,51.77,57.85,6.07
8220,1175,L,44.28,51.77,7.5
8221,1175,S,40.36,44.28,3.91
8222,1175,M,31.1,40.36,9.26
8223,1175,C,15.04,31.1,16.07
8224,1175,A,8.19,15.04,6.85
8225,1175,K,5.19,8.19,3.0
8226,1176,R,51.8,57.87,6.07
8227,1176,L,44.31,51.8,7.48
8228,1176,S,40.41,44.31,3.9
8229,1176,M,31.17,40.41,9.24
8230,1176,C,15.1,31.17,16.08
8231,1176,A,8.25,15.1,6.85
8232,1176,K,5.25,8.25,3.0
8233,1177,R,51.82,57.9,6.08
8234,1177,L,44.35,51.82,7.47
8235,1177,S,40.46,44.35,3.89
8236,1177,M,31.24,40.46,9.22
8237,1177,C,15.16,31.24,16.09
8238,1177,A,8.3,15.16,6.85
8239,1177,K,5.3,8.3,3.0
8240,1178,R,51.84,57.92,6.08
8241,1178,L,44.39,51.84,7.45
8242,1178,S,40.51,44.39,3.88
8243,1178,M,31.31,40.51,9.2
8244,1178,C,15.22,31.31,16.09
8245,1178,A,8.36,15.22,6.86
8246,1178,K,5.36,8.36,3.0
8247,1179,R,51.87,57.95,6.08
8248,1179,L,44.43,51.87,7.44
8249,1179,S,40.56,44.43,3.86
8250,1179,M,31.38,40.56,9.18
8251,1179,C,15.28,31.38,16.1
8252,1179,A,8.42,15.28,6.86
8253,1179,K,5.42,8.42,3.0
8254,1180,R,51.89,57.97,6.08
8255,1180,L,44.47,51.89,7.42
8256,1180,S,40.61,44.47,3.85
8257,1180,M,31.45,40.61,9.16
8258,1180,C,15.34,31.45,16.11
8259,1180,A,8.49,15.34,6.86
8260,1180,K,5.49,8.49,3.0
8261,1181,R,51.91,57.99,6.08
8262,1181,L,44.5,51.91,7.41
8263,1181,S,40.67,44.5,3.84
8264,1181,M,31.52,40.67,9.14
8265,1181,C,15.41,31.52,16.11
8266,1181,A,8.55,15.41,6.86
8267,1181,K,5.55,8.55,3.0
8268,1182,R,51.93,58.02,6.09
8269,1182,L,44.54,51.93,7.39
8270,1182,S,40.72,44.54,3.83
8271,1182,M,31.6,40.72,9.12
8272,1182,C,15.47,31.6,16.12
8273,1182,A,8.61,15.47,6.86
8274,1182,K,5.61,8.61,3.0
8275,1183,R,51.95,58.04,6.09
8276,1183,L,44.58,51.95,7.37
8277,1183,S,40.77,44.58,3.81
8278,1183,M,31.67,40.77,9.1
8279,1183,C,15.54,31.67,16.13
8280,1183,A,8.68,15.54,6.86
8281,1183,K,5.68,8.68,3.0
8282,1184,R,51.97,58.06,6.09
8283,1184,L,44.62,51.97,7.36
8284,1184,S,40.82,44.62,3.8
8285,1184,M,31.74,40.82,9.08
8286,1184,C,15.61,31.74,16.13
8287,1184,A,8.75,15.61,6.86
8288,1184,K,5.75,8.75,3.0
8289,1185,R,52.0,58.09,6.09
8290,1185,L,44.66,52.0,7.34
8291,1185,S,40.87,44.66,3.79
8292,1185,M,31.81,40.87,9.06
8293,1185,C,15.68,31.81,16.13
8294,1185,A,8.82,15.68,6.86
8295,1185,K,5.82,8.82,3.0
8296,1186,R,52.02,58.11,6.09
8297,1186,L,44.69,52.02,7.32
8298,1186,S,40.92,44.69,3.77
8299,1186,M,31.88,40.92,9.04
8300,1186,C,15.75,31.88,16.14
8301,1186,A,8.89,15.75,6.86
8302,1186,K,5.89,8.89,3.0
8303,1187,R,52.04,58.13,6.09
8304,1187,L,44.73,52.04,7.31
8305,1187,S,40.97,44.73,3.76
8306,1187,M,31.96,40.97,9.02
8307,1187,C,15.82,31.96,16.14
8308,1187,A,8.96,15.82,6.86
8309,1187,K,5.96,8.96,3.0
8310,1188,R,52.06,58.15,6.09
8311,1188,L,44.77,52.06,7.29
8312,1188,S,41.03,44.77,3.74
8313,1188,M,32.03,41.03,9.0
8314,1188,C,15.89,32.03,16.14
8315,1188,A,9.03,15.89,6.86
8316,1188,K,6.03,9.03,3.0
8317,1189,R,52.08,58.17,6.09
8318,1189,L,44.81,52.08,7.27
8319,1189,S,41.08,44.81,3.73
8320,1189,M,32.1,41.08,8.97
8321,1189,C,15.96,32.1,16.14
8322,1189,A,9.11,15.96,6.85
8323,1189,K,6.11,9.11,3.0
8324,1190,R,52.1,58.19,6.09
8325,1190,L,44.85,52.1,7.25
8326,1190,S,41.13,44.85,3.72
8327,1190,M,32.18,41.13,8.95
8328,1190,C,16.04,32.18,16.14
8329,1190,A,9.18,16.04,6.85
8330,1190,K,6.18,9.18,3.0
8331,1191,R,52.12,58.21,6.09
8332,1191,L,44.88,52.12,7.24
8333,1191,S,41.18,44.88,3.7
8334,1191,M,32.25,41.18,8.93
8335,1191,C,16.11,32.25,16.14
8336,1191,A,9.26,16.11,6.85
8337,1191,K,6.26,9.26,3.0
8338,1192,R,52.14,58.23,6.09
8339,1192,L,44.92,52.14,7.22
8340,1192,S,41.23,44.92,3.69
8341,1192,M,32.33,41.23,8.91
8342,1192,C,16.18,32.33,16.14
8343,1192,A,9.34,16.18,6.85
8344,1192,K,6.34,9.34,3.0
8345,1193,R,52.16,58.25,6.09
8346,1193,L,44.96,52.16,7.2
8347,1193,S,41.29,44.96,3.67
8348,1193,M,32.4,41.29,8.89
8349,1193,C,16.26,32.4,16.14
8350,1193,A,9.42,16.26,6.84
8351,1193,K,6.42,9.42,3.0
8352,1194,R,52.18,58.26,6.09
8353,1194,L,45.0,52.18,7.18
8354,1194,S,41.34,45.0,3.66
8355,1194,M,32.47,41.34,8.86
8356,1194,C,16.34,32.47,16.14
8357,1194,A,9.5,16.34,6.84
8358,1194,K,6.5,9.5,3.0
8359,1195,R,52.2,58.28,6.09
8360,1195,L,45.03,52.2,7.16
8361,1195,S,41.39,45.03,3.64
8362,1195,M,32.55,41.39,8.84
8363,1195,C,16.41,32.55,16.13
8364,1195,A,9.58,16.41,6.83
8365,1195,K,6.58,9.58,3.0
8366,1196,R,52.21,58.3,6.08
8367,1196,L,45.07,52.21,7.15
8368,1196,S,41.44,45.07,3.63
8369,1196,M,32.62,41.44,8.82
8370,1196,C,16.49,32.62,16.13
8371,1196,A,9.66,16.49,6.83
8372,1196,K,6.66,9.66,3.0
8373,1197,R,52.23,58.31,6.08
8374,1197,L,45.11,52.23,7.13
8375,1197,S,41.49,45.11,3.61
8376,1197,M,32.7,41.49,8.8
8377,1197,C,16.57,32.7,16.13
8378,1197,A,9.75,16.57,6.82
8379,1197,K,6.75,9.75,3.0
8380,1198,R,52.25,58.33,6.08
8381,1198,L,45.14,52.25,7.11
8382,1198,S,41.55,45.14,3.6
8383,1198,M,32.77,41.55,8.77
8384,1198,C,16.65,32.77,16.12
8385,1198,A,9.83,16.65,6.82
8386,1198,K,6.83,9.83,3.0
8387,1199,R,52.27,58.35,6.08
8388,1199,L,45.18,52.27,7.09
8389,1199,S,41.6,45.18,3.58
8390,1199,M,32.85,41.6,8.75
8391,1199,C,16.73,32.85,16.12
8392,1199,A,9.92,16.73,6.81
8393,1199,K,6.92,9.92,3.0
8394,1200,R,52.29,58.36,6.08
8395,1200,L,45.21,52.29,7.07
8396,1200,S,41.65,45.21,3.57
8397,1200,M,32.92,41.65,8.73
8398,1200,C,16.81,32.92,16.11
8399,1200,A,10.0,16.81,6.8
8400,1200,K,7.0,10.0,3.0
8401,1201,R,52.3,58.38,6.07
8402,1201,L,45.25,52.3,7.05
8403,1201,S,41.7,45.25,3.55
8404,1201,M,32.99,41.7,8.71
8405,1201,C,16.89,32.99,16.1
8406,1201,A,10.09,16.89,6.8
8407,1201,K,7.09,10.09,3.0
8408,1202,R,52.32,58.39,6.07
8409,1202,L,45.29,52.32,7.03
8410,1202,S,41.75,45.29,3.54
8411,1202,M,33.07,41.75,8.68
8412,1202,C,16.97,33.07,16.1
8413,1202,A,10.18,16.97,6.79
8414,1202,K,7.18,10.18,3.0
8415,1203,R,52.34,58.4,6.07
8416,1203,L,45.32,52.34,7.01
8417,1203,S,41.8,45.32,3.52
8418,1203,M,33.14,41.8,8.66
8419,1203,C,17.05,33.14,16.09
8420,1203,A,10.27,17.05,6.78
8421,1203,K,7.27,10.27,3.0
8422,1204,R,52.35,58.42,6.06
8423,1204,L,45.36,52.35,6.99
8424,1204,S,41.85,45.36,3.5
8425,1204,M,33.22,41.85,8.64
8426,1204,C,17.14,33.22,16.08
8427,1204,A,10.36,17.14,6.78
8428,1204,K,7.36,10.36,3.0
8429,1205,R,52.37,58.43,6.06
8430,1205,L,45.39,52.37,6.98
8431,1205,S,41.9,45.39,3.49
8432,1205,M,33.29,41.9,8.61
8433,1205,C,17.22,33.29,16.07
8434,1205,A,10.45,17.22,6.77
8435,1205,K,7.45,10.45,3.0
8436,1206,R,52.38,58.44,6.06
8437,1206,L,45.43,52.38,6.96
8438,1206,S,41.95,45.43,3.47
8439,1206,M,33.36,41.95,8.59
8440,1206,C,17.3,33.36,16.06
8441,1206,A,10.54,17.3,6.76
8442,1206,K,7.54,10.54,3.0
8443,1207,R,52.4,58.45,6.05
8444,1207,L,45.46,52.4,6.94
8445,1207,S,42.0,45.46,3.46
8446,1207,M,33.44,42.0,8.57
8447,1207,C,17.38,33.44,16.05
8448,1207,A,10.63,17.38,6.75
8449,1207,K,7.63,10.63,3.0
8450,1208,R,52.41,58.46,6.05
8451,1208,L,45.49,52.41,6.92
8452,1208,S,42.05,45.49,3.44
8453,1208,M,33.51,42.05,8.55
8454,1208,C,17.47,33.51,16.04
8455,1208,A,10.73,17.47,6.74
8456,1208,K,7.73,10.73,3.0
8457,1209,R,52.43,58.47,6.04
8458,1209,L,45.53,52.43,6.9
8459,1209,S,42.1,45.53,3.42
8460,1209,M,33.58,42.1,8.52
8461,1209,C,17.55,33.58,16.03
8462,1209,A,10.82,17.55,6.73
8463,1209,K,7.82,10.82,3.0
8464,1210,R,52.44,58.48,6.04
8465,1210,L,45.56,52.44,6.88
8466,1210,S,42.15,45.56,3.41
8467,1210,M,33.65,42.15,8.5
8468,1210,C,17.64,33.65,16.02
8469,1210,A,10.91,17.64,6.72
8470,1210,K,7.91,10.91,3.0
8471,1211,R,52.45,58.49,6.04
8472,1211,L,45.6,52.45,6.86
8473,1211,S,42.2,45.6,3.39
8474,1211,M,33.73,42.2,8.48
8475,1211,C,17.72,33.73,16.01
8476,1211,A,11.01,17.72,6.71
8477,1211,K,8.01,11.01,3.0
8478,1212,R,52.47,58.5,6.03
8479,1212,L,45.63,52.47,6.84
8480,1212,S,42.25,45.63,3.38
8481,1212,M,33.8,42.25,8.45
8482,1212,C,17.8,33.8,15.99
8483,1212,A,11.1,17.8,6.7
8484,1212,K,8.1,11.1,3.0
8485,1213,R,52.48,58.51,6.03
8486,1213,L,45.66,52.48,6.82
8487,1213,S,42.3,45.66,3.36
8488,1213,M,33.87,42.3,8.43
8489,1213,C,17.89,33.87,15.98
8490,1213,A,11.2,17.89,6.69
8491,1213,K,8.2,11.2,3.0
8492,1214,R,52.49,58.51,6.02
8493,1214,L,45.69,52.49,6.8
8494,1214,S,42.35,45.69,3.34
8495,1214,M,33.94,42.35,8.41
8496,1214,C,17.97,33.94,15.97
8497,1214,A,11.3,17.97,6.68
8498,1214,K,8.3,11.3,3.0
8499,1215,R,52.5,58.52,6.01
8500,1215,L,45.72,52.5,6.78
8501,1215,S,42.4,45.72,3.33
8502,1215,M,34.01,42.4,8.38
8503,1215,C,18.06,34.01,15.95
8504,1215,A,11.39,18.06,6.67
8505,1215,K,8.39,11.39,3.0
8506,1216,R,52.52,58.53,6.01
8507,1216,L,45.76,52.52,6.76
8508,1216,S,42.44,45.76,3.31
8509,1216,M,34.08,42.44,8.36
8510,1216,C,18.14,34.08,15.94
8511,1216,A,11.49,18.14,6.66
8512,1216,K,8.49,11.49,3.0
8513,1217,R,52.53,58.53,6.0
8514,1217,L,45.79,52.53,6.74
8515,1217,S,42.49,45.79,3.3
8516,1217,M,34.15,42.49,8.34
8517,1217,C,18.23,34.15,15.92
8518,1217,A,11.59,18.23,6.64
8519,1217,K,8.59,11.59,3.0
8520,1218,R,52.54,58.54,6.0
8521,1218,L,45.82,52.54,6.72
8522,1218,S,42.54,45.82,3.28
8523,1218,M,34.22,42.54,8.32
8524,1218,C,18.31,34.22,15.91
8525,1218,A,11.68,18.31,6.63
8526,1218,K,8.68,11.68,3.0
8527,1219,R,52.55,58.54,5.99
8528,1219,L,45.85,52.55,6.7
8529,1219,S,42.58,45.85,3.26
8530,1219,M,34.29,42.58,8.29
8531,1219,C,18.4,34.29,15.89
8532,1219,A,11.78,18.4,6.62
8533,1219,K,8.78,11.78,3.0
8534,1220,R,52.56,58.55,5.99
8535,1220,L,45.88,52.56,6.68
8536,1220,S,42.63,45.88,3.25
8537,1220,M,34.36,42.63,8.27
8538,1220,C,18.48,34.36,15.87
8539,1220,A,11.88,18.48,6.61
8540,1220,K,8.88,11.88,3.0
8541,1221,R,52.57,58.55,5.98
8542,1221,L,45.91,52.57,6.66
8543,1221,S,42.67,45.91,3.23
8544,1221,M,34.43,42.67,8.25
8545,1221,C,18.57,34.43,15.86
8546,1221,A,11.98,18.57,6.59
8547,1221,K,8.98,11.98,3.0
8548,1222,R,52.58,58.55,5.97
8549,1222,L,45.94,52.58,6.64
8550,1222,S,42.72,45.94,3.22
8551,1222,M,34.49,42.72,8.23
8552,1222,C,18.65,34.49,15.84
8553,1222,A,12.08,18.65,6.58
8554,1222,K,9.08,12.08,3.0
8555,1223,R,52.59,58.55,5.97
8556,1223,L,45.97,52.59,6.62
8557,1223,S,42.76,45.97,3.2
8558,1223,M,34.56,42.76,8.21
8559,1223,C,18.74,34.56,15.82
8560,1223,A,12.17,18.74,6.56
8561,1223,K,9.17,12.17,3.0
8562,1224,R,52.6,58.56,5.96
8563,1224,L,45.99,52.6,6.6
8564,1224,S,42.81,45.99,3.19
8565,1224,M,34.63,42.81,8.18
8566,1224,C,18.82,34.63,15.8
8567,1224,A,12.27,18.82,6.55
8568,1224,K,9.27,12.27,3.0
8569,1225,R,52.6,58.56,5.95
8570,1225,L,46.02,52.6,6.58
8571,1225,S,42.85,46.02,3.17
8572,1225,M,34.69,42.85,8.16
8573,1225,C,18.91,34.69,15.78
8574,1225,A,12.37,18.91,6.54
8575,1225,K,9.37,12.37,3.0
8576,1226,R,52.61,58.56,5.94
8577,1226,L,46.05,52.61,6.56
8578,1226,S,42.89,46.05,3.15
8579,1226,M,34.76,42.89,8.14
8580,1226,C,18.99,34.76,15.76
8581,1226,A,12.47,18.99,6.52
8582,1226,K,9.47,12.47,3.0
8583,1227,R,52.62,58.56,5.94
8584,1227,L,46.08,52.62,6.54
8585,1227,S,42.94,46.08,3.14
8586,1227,M,34.82,42.94,8.12
8587,1227,C,19.07,34.82,15.74
8588,1227,A,12.57,19.07,6.51
8589,1227,K,9.57,12.57,3.0
8590,1228,R,52.63,58.56,5.93
8591,1228,L,46.1,52.63,6.52
8592,1228,S,42.98,46.1,3.12
8593,1228,M,34.88,42.98,8.1
8594,1228,C,19.16,34.88,15.72
8595,1228,A,12.67,19.16,6.49
8596,1228,K,9.67,12.67,3.0
8597,1229,R,52.63,58.55,5.92
8598,1229,L,46.13,52.63,6.5
8599,1229,S,43.02,46.13,3.11
8600,1229,M,34.95,43.02,8.08
8601,1229,C,19.24,34.95,15.7
8602,1229,A,12.76,19.24,6.48
8603,1229,K,9.76,12.76,3.0
8604,1230,R,52.64,58.55,5.91
8605,1230,L,46.15,52.64,6.49
8606,1230,S,43.06,46.15,3.09
8607,1230,M,35.01,43.06,8.05
8608,1230,C,19.32,35.01,15.68
8609,1230,A,12.86,19.32,6.46
8610,1230,K,9.86,12.86,3.0
8611,1231,R,52.65,58.55,5.91
8612,1231,L,46.18,52.65,6.47
8613,1231,S,43.1,46.18,3.08
8614,1231,M,35.07,43.1,8.03
8615,1231,C,19.41,35.07,15.66
8616,1231,A,12.96,19.41,6.45
8617,1231,K,9.96,12.96,3.0
8618,1232,R,52.65,58.55,5.9
8619,1232,L,46.2,52.65,6.45
8620,1232,S,43.14,46.2,3.06
8621,1232,M,35.13,43.14,8.01
8622,1232,C,19.49,35.13,15.64
8623,1232,A,13.06,19.49,6.43
8624,1232,K,10.06,13.06,3.0
8625,1233,R,52.66,58.54,5.89
8626,1233,L,46.23,52.66,6.43
8627,1233,S,43.18,46.23,3.05
8628,1233,M,35.19,43.18,7.99
8629,1233,C,19.57,35.19,15.62
8630,1233,A,13.16,19.57,6.41
8631,1233,K,10.16,13.16,3.0
8632,1234,R,52.66,58.54,5.88
8633,1234,L,46.25,52.66,6.41
8634,1234,S,43.22,46.25,3.03
8635,1234,M,35.25,43.22,7.97
8636,1234,C,19.65,35.25,15.6
8637,1234,A,13.25,19.65,6.4
8638,1234,K,10.25,13.25,3.0
8639,1235,R,52.67,58.54,5.87
8640,1235,L,46.28,52.67,6.39
8641,1235,S,43.26,46.28,3.02
8642,1235,M,35.31,43.26,7.95
8643,1235,C,19.73,35.31,15.58
8644,1235,A,13.35,19.73,6.38
8645,1235,K,10.35,13.35,3.0
8646,1236,R,52.67,58.53,5.86
8647,1236,L,46.3,52.67,6.37
8648,1236,S,43.3,46.3,3.0
8649,1236,M,35.36,43.3,7.93
8650,1236,C,19.81,35.36,15.55
8651,1236,A,13.45,19.81,6.36
8652,1236,K,10.45,13.45,3.0
8653,1237,R,52.67,58.53,5.85
8654,1237,L,46.32,52.67,6.35
8655,1237,S,43.33,46.32,2.99
8656,1237,M,35.42,43.33,7.91
8657,1237,C,19.89,35.42,15.53
8658,1237,A,13.54,19.89,6.35
8659,1237,K,10.54,13.54,3.0
8660,1238,R,52.68,58.52,5.84
8661,1238,L,46.34,52.68,6.33
8662,1238,S,43.37,46.34,2.98
8663,1238,M,35.48,43.37,7.89
8664,1238,C,19.97,35.48,15.51
8665,1238,A,13.64,19.97,6.33
8666,1238,K,10.64,13.64,3.0
8667,1239,R,52.68,58.51,5.84
8668,1239,L,46.36,52.68,6.31
8669,1239,S,43.4,46.36,2.96
8670,1239,M,35.53,43.4,7.87
8671,1239,C,20.05,35.53,15.48
8672,1239,A,13.73,20.05,6.31
8673,1239,K,10.73,13.73,3.0
8674,1240,R,52.68,58.51,5.83
8675,1240,L,46.39,52.68,6.29
8676,1240,S,43.44,46.39,2.95
8677,1240,M,35.58,43.44,7.85
8678,1240,C,20.12,35.58,15.46
8679,1240,A,13.83,20.12,6.3
8680,1240,K,10.83,13.83,3.0
8681,1241,R,52.68,58.5,5.82
8682,1241,L,46.41,52.68,6.28
8683,1241,S,43.47,46.41,2.93
8684,1241,M,35.64,43.47,7.84
8685,1241,C,20.2,35.64,15.44
8686,1241,A,13.92,20.2,6.28
8687,1241,K,10.92,13.92,3.0
8688,1242,R,52.68,58.49,5.81
8689,1242,L,46.43,52.68,6.26
8690,1242,S,43.51,46.43,2.92
8691,1242,M,35.69,43.51,7.82
8692,1242,C,20.28,35.69,15.41
8693,1242,A,14.02,20.28,6.26
8694,1242,K,11.02,14.02,3.0
8695,1243,R,52.68,58.48,5.8
8696,1243,L,46.45,52.68,6.24
8697,1243,S,43.54,46.45,2.91
8698,1243,M,35.74,43.54,7.8
8699,1243,C,20.35,35.74,15.39
8700,1243,A,14.11,20.35,6.24
